log temp,flux ratio
3.9372124113661777,1.0436058855848387
3.941938655559356,1.0375354182906449
3.946464402102909,1.0319358729757369
3.9510294352248088,1.0264946362003684
3.9548164133129,1.0221351071959361
3.9587283258259025,1.017775543848984
3.9628137745467553,1.0133751997491345
3.966946266449408,1.009079137002118
3.9704804226339534,1.0055258114589378
3.9745608248865625,1.0015583306085318
3.978178594598959,0.998158797970973
3.982252054977877,0.9944604450138286
3.9853752534419606,0.9917153371497989
3.9883272824445983,0.9891911250306293
3.991884442926783,0.9862382664578035
3.9960575001675447,0.9828944901237264
3.999621809543848,0.9801383330486715
4.002621158268705,0.9778882383834571
4.006368087564711,0.9751636239234358
4.009704691317824,0.9728157432982698
4.012789979165051,0.9707084322581068
4.0157736559703086,0.9687271015718579
4.019530626499248,0.9663089679088444
4.023133367609932,0.964067769004032
4.026237465734167,0.9621956524206325
4.028958450930295,0.9605979979969561
4.032516041328076,0.9585683015175164
4.035688279591268,0.9568131186533719
4.038213806741893,0.9554513527546078
4.0419214064905225,0.953507375321351
4.044763634691806,0.9520600176183507
4.0485730484988585,0.950176120037213
4.05069130989579,0.9491553191328421
4.0543393594216575,0.947440346586518
4.056957152904605,0.9462420642375946
4.060109942622185,0.9448332998435944
4.063202638777453,0.9434864516369998
4.066287461222439,0.9421761453850195
4.0693595290201285,0.9409026623470709
4.072408970738876,0.9396681633079425
4.075431167127002,0.9384724440751597
4.0783204110503215,0.937353954766877
4.081145254042518,0.9362825828138739
4.083966805974249,0.9352333151036873
4.086772187711897,0.934209737344645
4.0895442761423695,0.9332166175590828
4.092302914127939,0.9322454815264791
4.095160694030682,0.9312565420987085
4.097992041575472,0.9302929788827896
4.100805284338947,0.9293506526155397
4.103594692669204,0.9284302804153413
4.1063579615095245,0.9275314189726487
4.109048146234419,0.9266678869025782
4.111701102678651,0.9258267564000562
4.11432320777082,0.9250049468828365
4.116906535849188,0.9242039399687201
4.11944455461688,0.9234247648855671
4.121910001832478,0.9226747314678505
4.124318988486918,0.9219479240709916
4.126668645429561,0.9212443606229499
4.128953787055881,0.9205647766357288
4.131164163072679,0.9199114589719102
4.133287543444929,0.9192872885614634
4.135328323301758,0.9186903106747195
4.1372776437338,0.9181225202046335
4.139132869584184,0.9175841631367803
4.140839809683636,0.9170904244529083
4.142401517142831,0.9166399153182283
4.143836328554078,0.9162269593216479
4.145134861069072,0.9158539336640388
4.146281883713942,0.9155249518807977
4.147270218098649,0.91524184984155
4.1480920595808985,0.9150066688889638
4.1487471121894295,0.9148193628061563
4.149225122739412,0.914682756876573
4.1495165292456635,0.9145995080471039
4.149580749179039,0.914581167511642
4.14960090508688,0.9145754094934091
4.149578159371099,0.9145819045370445
4.149508642324492,0.914601763477549
4.1493881703615685,0.9146361745661125
4.149228123836082,0.9146818992448971
4.14901471347255,0.9147428785217926
4.148756134276954,0.9148167854873464
4.148450147023992,0.9149042618228123
4.14809668017312,0.9150053490884602
4.147666609307288,0.9151283910032362
4.147185447124172,0.9152661169646308
4.146662031555755,0.9154160253237933
4.146089756805368,0.9155800264561549
4.145468276874793,0.9157582590123639
4.144804325196801,0.9159488251898438
4.14409357437502,0.9161530098645017
4.1433424525484215,0.9163690076675266
4.142544861185883,0.9165986200096086
4.141705476161572,0.916840564692393
4.140826198429324,0.9170943568460643
4.139909143330474,0.9173594424501061
4.138955204910764,0.9176356358220801
4.1379692216491195,0.9179216119227931
4.13693103378822,0.9182233108440414
4.135815860986036,0.918548084446229
4.134672017525148,0.9188819996779785
4.133505329301913,0.9192234502406791
4.1323153993754165,0.9195726540638134
4.131103286633892,0.9199294015998021
4.12987164847657,0.9202930233441293
4.128619139097082,0.9206640236079693
4.127355367196484,0.9210396681446582
4.126078639309002,0.9214205554453656
4.124794414413504,0.921805156278424
4.1235054981838255,0.9221927191829309
4.122217652368251,0.9225815864047036
4.120937053841073,0.9229699415154755
4.119676223606125,0.9233540050918236
4.118447676674353,0.9237299251835793
4.117274006781939,0.9240906635532156
4.11620760422807,0.9244198449887335
4.115322758433003,0.9246940320590511
4.114878930773912,0.9248319292673841
4.1151484615620575,0.9247481583151966
4.116279249539486,0.924397682887502
4.11782991471304,0.9239195957779884
4.11957335703225,0.9233854197664186
4.121396909021754,0.9228302888805047
4.123259623318972,0.9222668331349269
4.1251414878494765,0.9217010685242712
4.127032878489699,0.9211357414023951
4.128928568107419,0.9205722518963739
4.130824876218648,0.9200115000130609
4.132716746544683,0.9194547618972138
4.134603409378437,0.9189020537305623
4.136483246005799,0.9183536325581372
4.1383519962535,0.9178105284227058
4.140207880366145,0.9172730434220284
4.142050314218202,0.9167411318048835
4.143875911411326,0.9162155768135563
4.145681092174197,0.9156972117489204
4.147458282427623,0.9151880132267252
4.149207109161289,0.914687903248705
4.150922028322739,0.9141982936998829
4.152597668601222,0.9137205604929477
4.154225956264519,0.9132568450877443
4.155800479587253,0.912808844121173
4.157302242785611,0.912381831323728
4.158718627444792,0.9119792903074995
4.160020398381253,0.9116094353375956
4.161190821833452,0.9112769579514861
4.162149602152907,0.9110046185087413
4.162889141781351,0.9107945510186255
4.163326865538353,0.9106702100252733
4.16347555133393,0.9106279719853774
4.1633463523638925,0.9106646751752123
4.1630166368962005,0.9107583358418196
4.162473111838168,0.9109127252595499
4.161745660938539,0.91111935605295
4.160739814639124,0.9114050703356043
4.1595433899883805,0.9117449511541054
4.15822999106856,0.9121181446826085
4.156828093344905,0.9125166258309036
4.155345900116861,0.9129381511593238
4.153783933546713,0.913382684928365
4.152146524680264,0.9138491282938048
4.150445541809534,0.9143342579482123
4.148692011364206,0.9148351105395705
4.146898274636488,0.9153483540285379
4.1450735338484765,0.9158715381054208
4.143248339088811,0.9163960870355368
4.141441538123736,0.9169167103245854
4.139665732677962,0.9174298724392429
4.13792593957668,0.9179341800045222
4.1362190440045055,0.9184305827366188
4.134538870085187,0.9189209204632789
4.132871682107881,0.9194092798279598
4.131207492954811,0.9198986915871501
4.12953659894228,0.9203921440057456
4.127853201122537,0.9208915325580165
4.124392471113555,0.9219258447410539
4.1208401469803375,0.9229994018096477
4.117211058457688,0.9241100539220497
4.113517616941569,0.9252564599737525
4.109781799327553,0.9264342675451189
4.106006345961331,0.9276451106416062
4.102196679280821,0.928889874368906
4.098364440812588,0.9301673953887075
4.094511562903982,0.9314796975813806
4.09063801815558,0.9328295883024111
4.086742918713366,0.93422031623777
4.082831628907576,0.9356530201621354
4.078904905709371,0.9371305090608075
4.074960176024387,0.9386570266215131
4.071002426853225,0.940233992645517
4.067030824965974,0.9418651714222506
4.063044737848481,0.9435543987201527
4.059046535064739,0.9453043508110568
4.055035729160236,0.9471189993200824
4.051012773488111,0.9490020356606692
4.046978770058022,0.9509569085203111
4.042934512743743,0.9529872784623876
4.038880229750339,0.9550971559947357
4.034816584473995,0.957290398539044
4.03074346307009,0.9595713544404134
4.026661557295296,0.9619440082460642
4.022571938166374,0.9644121353048831
4.018474706702626,0.9669801169075072
4.014370921899449,0.969651767401956
4.010260558189918,0.9724316075444221
4.0061439934517855,0.9753239310812205
4.002022788566324,0.9783321677241474
3.9978966402669127,0.9814610462635756
3.9937660648136193,0.9847147095715627
3.9896317479233674,0.9880971201928332
3.985493363520877,0.9916130385827273
3.9813509327377794,0.9952669639606029
3.977205205165488,0.9990627156803384
3.973056306169824,1.0030045888852328
3.9689049365013647,1.007096266723238
3.9647512821802326,1.0113418323453516
3.9605951831105535,1.01574566133786
3.9564368520879034,1.0203116837656125
3.9522766950312422,1.025043501635082
3.9481149744147497,1.0299447535071522
3.9439520818975846,1.0350187679287046
3.9397875933689535,1.0402697586687282
3.9356219050347976,1.0457008024677634
3.931455228061117,1.0513150406768546
3.927287985571073,1.0571151316398755
3.923119523233656,1.0631050658412278
3.918950201524805,1.0692872749641538
3.9147803606001905,1.075663962168619
3.9106102328674064,1.08223724772688
3.9064396080345727,1.089009722112678
3.9022685354687217,1.0959833639208227
3.89809755395242,1.1031590341590345
3.8939263404578095,1.1105387916322798
3.889755384112759,1.1181229861686006
3.8855843772274232,1.1259130991529673
3.881413343284191,1.1339097203454003
3.8772423974107304,1.1421129417140037
3.873071768878378,1.1505222650012001
3.8689008841907713,1.1591384677449241
3.8647296892434495,1.1679609692655504
3.86055915478344,1.1769865615060553
3.8563884483784734,1.1862154806731269
3.8522188159746342,1.195642951526679
3.8480486827620255,1.2052701016655192
3.8438789360539247,1.2150920294225216
3.839709098227824,1.2251065010204911
3.835539545022688,1.2353087674127892
3.831369225310653,1.2456970640923828
3.82719886269232,1.2562647365266457
3.8230294481616176,1.2670037390198559
3.818859989349592,1.2779105121735483
3.8146905053466575,1.2889783390564844
3.810520974150073,1.3001999808475375
3.806351887204481,1.3115661297924817
3.8021830997850334,1.3230685023590922
3.798014734784082,1.3346973806619644
3.793846486773009,1.346443520160392
3.789678643481895,1.35829526768066
3.785511127401641,1.370241209748201
3.781343902268551,1.3822690279921517
3.777176940817325,1.3943655407056212
3.773010297912288,1.406516482704319
3.7688444758718473,1.4187053897185251
3.76467890308864,1.4309180249692872
3.7605145549156727,1.4431347014615312
3.756351520907343,1.4553373627131805
3.752190238759881,1.4675059786532074
3.748031791291988,1.4796176748350263
3.7438775686208743,1.4916477599181235
3.73973120068789,1.5035642775474116
3.7355968885178688,1.5153331133769825
3.7314800023153367,1.5269166162470356
3.7273850207163455,1.5382797546917573
3.7233172454316734,1.5493856065440923
3.719285835143831,1.5601877958979458
3.715303086730009,1.5706338889431208
3.7114056637946384,1.580613345024176
3.70770863840744,1.589833920239471
3.704188124972168,1.5983703922247514
3.7008559800309624,1.6062119628768414
3.703217757010417,1.6006786995567381
3.709047184701564,1.5865246313624084
3.714897743939592,1.5716834171907976
3.720758693441887,1.5562665067845955
3.726654563120304,1.5402881418121979
3.732598985686809,1.5237829675897956
3.738078000502501,1.5082851679762825
3.741129153336298,1.4995581385446712
3.7473185815631767,1.4816885537002236
3.7477225920931194,1.4805157241644338
3.744411289137713,1.4901068040635437
3.74548944844872,1.4869895594893023
3.7492777968154254,1.4759949358412996
3.753437029210749,1.4638642451027408
3.7491096206148624,1.4764842473668978
3.743388942904845,1.4930572011508048
3.7393449295128818,1.5046689877053723
3.7364928035285505,1.5127935422351584
3.730336815206672,1.5301058359909803
3.728524422080441,1.5351353761507198
3.723988781779272,1.5475657486822456
3.7178865171232767,1.5638848935486749
3.711757043783981,1.5797241571126506
3.708482553420565,1.587924696272239
3.704739918511256,1.5970489877508953
3.7098039289841487,1.5846389145590365
3.721346115427663,1.5546943017980084
3.7329527061146495,1.5227900162572041
3.7445780427971433,1.4896250542951748
3.7562043940910015,1.4557682037120685
3.767835653434664,1.4216614363249391
3.779466912776096,1.3877100751269609
3.7910981721152974,1.354247389244847
3.802729431452269,1.3215536025818437
3.8143606907870096,1.289860486635007
3.8259919501195214,1.2593557266518474
3.8376232094498026,1.2301870585652068
3.8492544687778536,1.2024661813629791
3.8608857281036744,1.1762724674772471
3.872516987427267,1.1516564444173127
3.884148246748629,1.1286430892068893
3.89577950606776,1.1072349187452346
3.9074107653846606,1.0874148755101487
3.919042024699333,1.069149045739323
3.9306732840117737,1.0523891770280898
3.9423045433219848,1.03707502305042
3.9539358026299656,1.0231365328654647
3.9655670619357166,1.0104958432493731
3.977198321239239,0.9990691350540146
3.9888295805405294,0.9887683267006651
4.000460839839592,0.97950260178186
4.0120920991364235,0.9711798308417201
4.023723358431024,0.96370780444704
4.035354617723396,0.956995362881571
4.046985877013538,0.9509534006938338
4.058617136301448,0.9454957352718338
4.070248395587129,0.9405398396775126
4.08187965487058,0.9360075109871104
4.0935109141518025,0.9318253839155659
4.105142173430792,0.9279253769200295
4.1167734327075545,0.9242450098972768
4.128404691982087,0.9207276732195169
4.140035951254387,0.9173227610299364
4.151667210524457,0.9139857650734484
4.163298469792299,0.910678275860846
4.17492972905791,0.9073679146822542
4.186560988321292,0.9040282117202878
4.198192247582443,0.9006383930100128
4.209823506841364,0.8971831863746047
4.221454766098056,0.8936524831224233
4.233086025352517,0.8900410410715267
4.244717284604748,0.8863481004955247
4.25634854385475,0.882576972595416
4.26797980310252,0.8787346531171352
4.279611062348063,0.8748313395772129
4.291242321591373,0.870879974681884
4.302873580832454,0.866895787185058
4.314504840071305,0.8628958134213462
4.326136099307926,0.8588984069647267
4.337767358542319,0.8549227730836719
4.349398617774478,0.850988534395583
4.36102987700441,0.8471152564743534
4.372661136232112,0.8433220522711053
4.384292395457582,0.8396271773381159
4.395923654680824,0.8360476812813431
4.4075549139018335,0.8325990802841261
4.419186173120616,0.8292950998293236
4.430817432337167,0.8261474202154204
4.442448691551488,0.8231655362760648
4.454079950763579,0.820356621989049
4.46571120997344,0.8177255053305998
4.477342469181071,0.815274681081064
4.488973728386473,0.8130044053541496
4.500604987589641,0.8109129074728116
4.512236246790584,0.8089966409606859
4.523867505989297,0.8072506481548771
4.5354987651857765,0.8056690152734518
4.547130024380028,0.8042454743990675
4.558761283572048,0.8029740250203758
4.57039254276184,0.8018497523153201
4.5820238019494015,0.8008697360055521
4.593655061134731,0.8000340772559866
4.605286320317834,0.7993470579385757
4.616917579498704,0.7988184385467321
4.628548838677346,0.7984649096615613
4.640180097853757,0.798311660415493
4.651811357027936,0.7983941377606243
